timestamp,mem_used,mem_total,power_watts,gpu_util,temperature,fan_speed,core_clock,memory_clock,pcie_rx_MB,pcie_tx_MB,latency_ms
2025-12-07 18:27:26,3.97,4.00,49.46,100,67,32767,1770,6000,0,0,0.00
2025-12-07 18:27:26,3.97,4.00,49.55,100,67,32767,1770,6000,0,0,0.00
2025-12-07 18:27:26,3.97,4.00,49.37,100,67,32767,1770,6000,0,0,0.00
2025-12-07 18:27:26,3.97,4.00,49.51,100,67,32767,1770,6000,0,0,0.00
2025-12-07 18:27:26,3.97,4.00,49.67,100,67,32767,1770,6000,0,0,0.00
2025-12-07 18:27:26,3.97,4.00,49.58,100,67,32767,1770,6000,0,0,0.00
2025-12-07 18:27:27,3.97,4.00,49.46,100,67,32767,1770,6000,0,0,0.00
2025-12-07 18:27:27,3.97,4.00,49.39,100,67,32767,1770,6000,0,0,0.00
2025-12-07 18:27:27,3.97,4.00,49.38,100,67,32767,1770,6000,0,0,0.00
2025-12-07 18:27:27,3.97,4.00,49.17,100,67,32767,1770,6000,0,0,0.00
2025-12-07 18:27:27,3.97,4.00,49.59,100,67,32767,1770,6000,0,0,0.00
2025-12-07 18:27:27,3.97,4.00,49.76,100,67,32767,1770,6000,0,0,0.00
2025-12-07 18:27:27,3.97,4.00,49.76,100,67,32767,1770,6000,0,0,0.00
2025-12-07 18:27:27,3.97,4.00,49.42,100,67,32767,1770,6000,0,0,0.00
2025-12-07 18:27:27,3.97,4.00,49.39,100,67,32767,1770,6000,0,0,0.00
2025-12-07 18:27:27,3.97,4.00,49.39,100,67,32767,1770,6000,0,0,0.00
2025-12-07 18:27:27,3.97,4.00,49.21,100,67,32767,1770,6000,0,0,0.00
2025-12-07 18:27:28,3.97,4.00,49.42,100,67,32767,1770,6000,0,0,0.00
2025-12-07 18:27:28,3.97,4.00,49.43,100,67,32767,1770,6000,0,0,0.00
2025-12-07 18:27:28,3.97,4.00,49.55,100,67,32767,1770,6000,0,0,0.00
2025-12-07 18:27:28,3.97,4.00,49.39,100,66,32767,1770,6000,0,0,0.00
2025-12-07 18:27:28,3.97,4.00,49.38,100,66,32767,1770,6000,0,0,0.00
2025-12-07 18:27:28,3.97,4.00,49.49,100,66,32767,1770,6000,0,0,0.00
2025-12-07 18:27:28,3.97,4.00,49.32,100,66,32767,1770,6000,0,0,0.00
2025-12-07 18:27:28,3.97,4.00,49.50,100,66,32767,1770,6000,0,0,0.00
2025-12-07 18:27:28,3.97,4.00,49.51,100,67,32767,1770,6000,0,0,0.00
2025-12-07 18:27:29,3.97,4.00,49.28,100,67,32767,1770,6000,0,0,0.00
2025-12-07 18:27:29,3.97,4.00,49.28,100,67,32767,1770,6000,0,0,0.00
2025-12-07 18:27:29,3.97,4.00,49.57,100,67,32767,1770,6000,0,0,0.00
2025-12-07 18:27:29,3.97,4.00,49.80,100,67,32767,1770,6000,0,0,0.00
2025-12-07 18:27:29,3.97,4.00,49.50,100,66,32767,1770,6000,0,0,0.00
2025-12-07 18:27:29,3.97,4.00,49.66,100,66,32767,1770,6000,0,0,0.00
2025-12-07 18:27:29,3.97,4.00,49.53,100,66,32767,1770,6000,0,0,0.00
2025-12-07 18:27:30,3.97,4.00,49.74,100,66,32767,1770,6000,0,0,0.00
2025-12-07 18:27:30,3.97,4.00,49.81,100,67,32767,1770,6000,0,0,0.00
2025-12-07 18:27:30,3.97,4.00,49.92,100,67,32767,1770,6000,0,0,0.00
2025-12-07 18:27:30,3.97,4.00,49.43,100,67,32767,1770,6000,0,0,0.00
2025-12-07 18:27:30,3.97,4.00,49.57,100,67,32767,1770,6000,0,0,0.00
2025-12-07 18:27:30,3.97,4.00,49.66,100,66,32767,1770,6000,0,0,0.00
2025-12-07 18:27:31,3.97,4.00,49.69,100,66,32767,1770,6000,0,0,0.00
2025-12-07 18:27:31,3.97,4.00,49.52,100,66,32767,1770,6000,0,0,0.00
2025-12-07 18:27:31,3.97,4.00,49.70,100,66,32767,1770,6000,0,0,0.00
2025-12-07 18:27:31,3.97,4.00,49.40,100,66,32767,1770,6000,0,0,0.00
2025-12-07 18:27:31,3.97,4.00,49.55,100,66,32767,1770,6000,0,0,0.00
2025-12-07 18:27:31,3.97,4.00,49.36,100,66,32767,1770,6000,0,0,0.00
2025-12-07 18:27:31,3.97,4.00,49.65,100,66,32767,1770,6000,0,0,0.00
2025-12-07 18:27:32,3.97,4.00,49.62,100,66,32767,1770,6000,0,0,0.00
2025-12-07 18:27:32,3.97,4.00,49.40,100,66,32767,1770,6000,0,0,0.00
2025-12-07 18:27:32,3.97,4.00,49.81,100,66,32767,1770,6000,0,0,0.00
2025-12-07 18:27:32,3.97,4.00,49.44,100,66,32767,1770,6000,0,0,0.00
2025-12-07 18:27:32,3.97,4.00,49.72,100,66,32767,1770,6000,0,0,0.00
2025-12-07 18:27:32,3.97,4.00,49.69,100,66,32767,1770,6000,0,0,0.00
2025-12-07 18:27:32,3.97,4.00,49.60,100,66,32767,1770,6000,0,0,0.00
2025-12-07 18:27:32,3.97,4.00,49.59,100,66,32767,1770,6000,0,0,0.00
2025-12-07 18:27:33,3.97,4.00,49.64,100,66,32767,1770,6000,0,0,0.00
2025-12-07 18:27:33,3.97,4.00,49.87,100,66,32767,1770,6000,0,0,0.00
2025-12-07 18:27:33,3.97,4.00,49.66,100,66,32767,1770,6000,2,0,0.00
2025-12-07 18:27:33,3.97,4.00,35.63,100,66,32767,1785,6000,2,0,0.00
2025-12-07 18:27:33,3.97,4.00,28.68,100,66,32767,1785,6000,2,0,0.00
2025-12-07 18:27:33,3.97,4.00,28.98,100,62,32767,1785,6000,2,0,0.00
2025-12-07 18:27:33,3.97,4.00,28.89,100,62,32767,1785,6000,2,0,0.00
2025-12-07 18:27:33,3.97,4.00,28.92,100,62,32767,1785,6000,2,0,0.00
2025-12-07 18:27:34,3.97,4.00,28.92,100,62,32767,1785,6000,2,0,0.00
2025-12-07 18:27:34,3.97,4.00,28.78,100,62,32767,1785,6000,2,0,0.00
2025-12-07 18:27:34,3.97,4.00,28.78,100,61,32767,1785,6000,2,0,0.00
2025-12-07 18:27:34,3.97,4.00,28.75,100,61,32767,1785,6000,2,0,0.00
2025-12-07 18:27:34,3.97,4.00,28.80,100,61,32767,1785,6000,2,0,0.00
2025-12-07 18:27:34,3.97,4.00,28.79,100,61,32767,1785,6000,2,0,0.00
2025-12-07 18:27:34,3.97,4.00,28.82,100,61,32767,1785,6000,2,0,0.00
2025-12-07 18:27:34,3.97,4.00,28.79,100,61,32767,1785,6000,2,0,0.00
2025-12-07 18:27:34,3.97,4.00,28.86,100,61,32767,1785,6000,2,0,0.00
2025-12-07 18:27:34,3.97,4.00,28.86,100,61,32767,1785,6000,2,0,0.00
2025-12-07 18:27:34,3.97,4.00,28.85,100,61,32767,1785,6000,2,0,0.00
2025-12-07 18:27:35,3.97,4.00,28.80,100,61,32767,1785,6000,2,0,0.00
2025-12-07 18:27:35,3.97,4.00,28.75,100,61,32767,1785,6000,2,0,0.00
2025-12-07 18:27:35,3.97,4.00,28.71,100,61,32767,1785,6000,2,0,0.00
2025-12-07 18:27:35,3.97,4.00,28.73,100,61,32767,1785,6000,2,0,0.00
2025-12-07 18:27:35,3.97,4.00,28.73,100,61,32767,1785,6000,2,0,0.00
2025-12-07 18:27:35,3.97,4.00,28.72,100,61,32767,1785,6000,2,0,0.00
2025-12-07 18:27:35,3.97,4.00,28.77,100,61,32767,1785,6000,2,0,0.00
2025-12-07 18:27:35,3.97,4.00,28.77,100,61,32767,1785,6000,2,0,0.00
2025-12-07 18:27:35,3.97,4.00,28.73,100,61,32767,1785,6000,2,0,0.00
2025-12-07 18:27:35,3.97,4.00,28.79,100,61,32767,1785,6000,2,0,0.00
2025-12-07 18:27:36,3.97,4.00,28.78,100,61,32767,1785,6000,2,0,0.00
2025-12-07 18:27:36,3.97,4.00,28.73,100,61,32767,1785,6000,2,0,0.00
2025-12-07 18:27:36,3.97,4.00,28.73,100,61,32767,1785,6000,2,0,0.00
2025-12-07 18:27:36,3.97,4.00,28.69,100,61,32767,1785,6000,2,0,0.00
2025-12-07 18:27:36,3.97,4.00,28.68,100,61,32767,1785,6000,2,0,0.00
2025-12-07 18:27:36,3.97,4.00,28.76,100,61,32767,1785,6000,2,0,0.00
2025-12-07 18:27:36,3.97,4.00,28.70,100,61,32767,1785,6000,2,0,0.00
2025-12-07 18:27:36,3.97,4.00,28.70,100,61,32767,1785,6000,2,0,0.00
2025-12-07 18:27:36,3.97,4.00,28.72,100,61,32767,1785,6000,2,0,0.00
2025-12-07 18:27:36,3.97,4.00,28.73,100,61,32767,1785,6000,2,0,0.00
2025-12-07 18:27:36,3.97,4.00,28.78,100,61,32767,1785,6000,2,0,0.00
2025-12-07 18:27:37,3.97,4.00,28.82,100,60,32767,1785,6000,2,0,0.00
2025-12-07 18:27:37,3.97,4.00,28.82,100,60,32767,1785,6000,2,0,0.00
2025-12-07 18:27:37,3.97,4.00,28.77,100,60,32767,1785,6000,2,0,0.00
2025-12-07 18:27:37,3.97,4.00,28.75,100,60,32767,1785,6000,2,0,0.00
2025-12-07 18:27:37,3.97,4.00,28.69,100,60,32767,1785,6000,2,0,0.00
2025-12-07 18:27:37,3.97,4.00,28.65,100,60,32767,1785,6000,2,0,0.00
2025-12-07 18:27:37,3.97,4.00,28.70,100,60,32767,1785,6000,2,0,0.00
2025-12-07 18:27:37,3.97,4.00,28.63,100,60,32767,1785,6000,2,0,0.00
2025-12-07 18:27:37,3.97,4.00,28.61,100,60,32767,1785,6000,2,0,0.00
2025-12-07 18:27:37,3.97,4.00,28.67,100,60,32767,1785,6000,2,0,0.00
2025-12-07 18:27:37,3.97,4.00,28.72,100,60,32767,1785,6000,2,0,0.00
2025-12-07 18:27:38,3.97,4.00,28.72,100,60,32767,1785,6000,2,0,0.00
2025-12-07 18:27:38,3.97,4.00,28.65,100,60,32767,1785,6000,2,0,0.00
2025-12-07 18:27:38,3.97,4.00,28.69,100,60,32767,1785,6000,2,0,0.00
2025-12-07 18:27:38,3.97,4.00,28.68,100,60,32767,1785,6000,2,0,0.00
2025-12-07 18:27:38,3.97,4.00,28.67,100,60,32767,1785,6000,2,0,0.00
2025-12-07 18:27:38,3.97,4.00,28.67,100,60,32767,1785,6000,2,0,0.00
2025-12-07 18:27:38,3.97,4.00,28.63,100,60,32767,1785,6000,2,0,0.00
2025-12-07 18:27:38,3.97,4.00,28.69,100,60,32767,1785,6000,2,0,0.00
2025-12-07 18:27:38,3.97,4.00,28.64,100,60,32767,1785,6000,2,0,0.00
2025-12-07 18:27:38,3.97,4.00,28.73,100,60,32767,1785,6000,2,0,0.00
2025-12-07 18:27:39,3.97,4.00,28.72,100,60,32767,1785,6000,2,0,0.00
2025-12-07 18:27:39,3.97,4.00,28.71,100,60,32767,1785,6000,2,0,0.00
2025-12-07 18:27:39,3.97,4.00,28.68,100,60,32767,1785,6000,2,0,0.00
2025-12-07 18:27:39,3.97,4.00,28.69,100,60,32767,1785,6000,2,0,0.00
2025-12-07 18:27:39,3.97,4.00,28.69,100,60,32767,1785,6000,2,0,0.00
2025-12-07 18:27:39,3.97,4.00,28.65,100,60,32767,1785,6000,2,0,0.00
2025-12-07 18:27:39,3.97,4.00,28.63,100,60,32767,1785,6000,2,0,0.00
2025-12-07 18:27:39,3.97,4.00,28.66,100,60,32767,1785,6000,2,0,0.00
2025-12-07 18:27:39,3.97,4.00,28.69,100,60,32767,1785,6000,2,0,0.00
2025-12-07 18:27:39,3.97,4.00,28.68,100,60,32767,1785,6000,2,0,0.00
2025-12-07 18:27:39,3.97,4.00,28.68,100,60,32767,1785,6000,2,0,0.00
2025-12-07 18:27:40,3.97,4.00,28.66,100,60,32767,1785,6000,2,0,0.00
2025-12-07 18:27:40,3.97,4.00,28.66,100,60,32767,1785,6000,2,0,0.00
2025-12-07 18:27:40,3.97,4.00,28.71,100,60,32767,1785,6000,2,0,0.00
2025-12-07 18:27:40,3.97,4.00,28.69,100,60,32767,1785,6000,2,0,0.00
2025-12-07 18:27:40,3.97,4.00,28.66,100,60,32767,1785,6000,2,0,0.00
2025-12-07 18:27:40,3.97,4.00,28.58,100,60,32767,1785,6000,2,0,0.00
2025-12-07 18:27:40,3.97,4.00,28.64,100,60,32767,1785,6000,2,0,0.00
2025-12-07 18:27:40,3.97,4.00,28.62,100,60,32767,1785,6000,2,0,0.00
2025-12-07 18:27:40,3.97,4.00,28.56,100,60,32767,1785,6000,2,0,0.00
2025-12-07 18:27:40,3.97,4.00,28.52,100,60,32767,1785,6000,2,0,0.00
2025-12-07 18:27:40,3.97,4.00,28.53,100,60,32767,1785,6000,2,0,0.00
2025-12-07 18:27:41,3.97,4.00,28.58,100,60,32767,1785,6000,2,0,0.00
2025-12-07 18:27:41,3.97,4.00,28.60,100,60,32767,1785,6000,2,0,0.00
2025-12-07 18:27:41,3.97,4.00,28.66,100,60,32767,1785,6000,2,0,0.00
2025-12-07 18:27:41,3.97,4.00,28.62,100,60,32767,1785,6000,2,0,0.00
2025-12-07 18:27:41,3.97,4.00,28.62,100,60,32767,1785,6000,2,0,0.00
2025-12-07 18:27:41,3.97,4.00,28.62,100,60,32767,1785,6000,2,0,0.00
2025-12-07 18:27:41,3.97,4.00,28.61,100,60,32767,1785,6000,2,0,0.00
2025-12-07 18:27:41,3.97,4.00,28.59,100,60,32767,1785,6000,2,0,0.00
2025-12-07 18:27:41,3.97,4.00,28.60,100,60,32767,1785,6000,2,0,0.00
2025-12-07 18:27:41,3.97,4.00,28.57,100,60,32767,1785,6000,2,0,0.00
2025-12-07 18:27:42,3.97,4.00,28.56,100,60,32767,1785,6000,2,0,0.00
2025-12-07 18:27:42,3.97,4.00,28.56,100,60,32767,1785,6000,2,0,0.00
2025-12-07 18:27:42,3.97,4.00,28.60,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:42,3.97,4.00,28.64,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:42,3.97,4.00,28.68,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:42,3.97,4.00,28.69,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:42,3.97,4.00,28.43,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:42,3.97,4.00,28.45,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:42,3.97,4.00,28.52,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:42,3.97,4.00,28.50,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:43,3.97,4.00,28.52,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:43,3.97,4.00,28.52,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:43,3.97,4.00,28.52,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:43,3.97,4.00,28.53,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:43,3.97,4.00,28.58,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:43,3.97,4.00,28.59,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:43,3.97,4.00,28.59,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:43,3.97,4.00,28.50,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:43,3.97,4.00,28.52,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:43,3.97,4.00,28.53,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:44,3.97,4.00,28.54,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:44,3.97,4.00,28.54,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:44,3.97,4.00,28.53,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:44,3.97,4.00,28.50,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:44,3.97,4.00,28.55,100,59,32767,1785,6000,2,1,0.00
2025-12-07 18:27:44,3.97,4.00,28.60,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:44,3.97,4.00,28.57,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:44,3.97,4.00,28.57,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:44,3.97,4.00,28.60,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:44,3.97,4.00,28.54,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:44,3.97,4.00,28.47,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:45,3.97,4.00,28.52,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:45,3.97,4.00,28.46,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:45,3.97,4.00,28.50,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:45,3.97,4.00,28.52,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:45,3.97,4.00,28.57,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:45,3.97,4.00,28.54,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:45,3.97,4.00,28.52,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:45,3.97,4.00,28.60,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:45,3.97,4.00,28.66,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:45,3.97,4.00,28.50,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:46,3.97,4.00,28.53,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:46,3.97,4.00,28.51,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:46,3.97,4.00,28.55,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:46,3.97,4.00,28.55,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:46,3.97,4.00,28.53,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:46,3.97,4.00,28.52,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:46,3.97,4.00,28.48,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:46,3.97,4.00,28.58,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:46,3.97,4.00,28.61,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:46,3.97,4.00,28.57,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:46,3.97,4.00,28.58,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:47,3.97,4.00,28.56,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:47,3.97,4.00,28.60,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:47,3.97,4.00,28.62,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:47,3.97,4.00,28.59,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:47,3.97,4.00,28.56,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:47,3.97,4.00,28.57,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:47,3.97,4.00,28.52,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:47,3.97,4.00,28.52,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:47,3.97,4.00,28.53,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:47,3.97,4.00,28.58,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:48,3.97,4.00,28.62,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:48,3.97,4.00,28.57,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:48,3.97,4.00,28.54,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:48,3.97,4.00,28.51,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:48,3.97,4.00,28.52,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:48,3.97,4.00,28.52,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:48,3.97,4.00,28.54,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:48,3.97,4.00,28.50,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:48,3.97,4.00,28.54,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:48,3.97,4.00,28.53,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:49,3.97,4.00,28.58,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:49,3.97,4.00,28.59,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:49,3.97,4.00,28.56,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:49,3.97,4.00,28.48,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:49,3.97,4.00,28.48,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:49,3.97,4.00,28.57,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:49,3.97,4.00,28.58,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:49,3.97,4.00,28.56,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:49,3.97,4.00,28.59,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:49,3.97,4.00,28.57,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:49,3.97,4.00,28.50,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:50,3.97,4.00,28.50,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:50,3.97,4.00,28.58,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:50,3.97,4.00,28.62,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:50,3.97,4.00,28.56,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:50,3.97,4.00,28.53,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:50,3.97,4.00,28.53,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:50,3.97,4.00,28.55,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:50,3.97,4.00,28.55,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:50,3.97,4.00,28.66,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:50,3.97,4.00,28.66,100,59,32767,1785,6000,2,0,0.00
2025-12-07 18:27:50,3.97,4.00,28.50,100,59,32767,1785,6000,2,0,0.00
